"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"AM000037801","GAVAR, AM","2016-02-17","29","46","21"
"AM000037801","GAVAR, AM","2016-02-18","30","43","18"
"AM000037801","GAVAR, AM","2016-02-19","30","43","19"
"AM000037801","GAVAR, AM","2016-02-20","35","37","34"
"AM000037801","GAVAR, AM","2016-02-21","35","39",
"AM000037801","GAVAR, AM","2016-02-22","39","46","34"
"AM000037801","GAVAR, AM","2016-02-23","37","46",
"AM000037801","GAVAR, AM","2016-02-24","38","45","34"
"AM000037801","GAVAR, AM","2016-02-25","37","45","32"
"AM000037801","GAVAR, AM","2016-02-26","36","46",
"AM000037801","GAVAR, AM","2016-02-27","29","46","18"
"AM000037801","GAVAR, AM","2016-02-28","31","39","25"
"AM000037801","GAVAR, AM","2016-02-29","33","45","27"
"AM000037801","GAVAR, AM","2016-03-01","35","62","20"
"AM000037801","GAVAR, AM","2016-03-02","29","45","18"
"AM000037801","GAVAR, AM","2016-03-03","31","46","19"
"AM000037801","GAVAR, AM","2016-03-04","40","48","34"
"AM000037801","GAVAR, AM","2016-03-05","42","48","36"
"AM000037801","GAVAR, AM","2016-03-06","35","45",
"AM000037801","GAVAR, AM","2016-03-07","33","43","25"
"AM000037801","GAVAR, AM","2016-03-08","32","45","23"
"AM000037801","GAVAR, AM","2016-03-09","33","46","23"
"AM000037801","GAVAR, AM","2016-03-10","33","48","21"
"AM000037801","GAVAR, AM","2016-03-11","39","48","35"
"AM000037801","GAVAR, AM","2016-03-12","34","41","32"
"AM000037801","GAVAR, AM","2016-03-13","34","46","23"
"AM000037801","GAVAR, AM","2016-03-14","35","48","25"
"AM000037801","GAVAR, AM","2016-03-15","29","39",
"AM000037801","GAVAR, AM","2016-03-16","24","30","20"
"AM000037801","GAVAR, AM","2016-03-17","21","28","16"
"AM000037801","GAVAR, AM","2016-03-18","20","35","7"
"AM000037801","GAVAR, AM","2016-03-19","32","37","28"
"AM000037801","GAVAR, AM","2016-03-20","30","39",
"AM000037801","GAVAR, AM","2016-03-21","24","36","3"
"AM000037801","GAVAR, AM","2016-03-22","24","36","16"
"AM000037801","GAVAR, AM","2016-03-23","28","46","18"
"AM000037801","GAVAR, AM","2016-03-24","42","54","34"
"AM000037801","GAVAR, AM","2016-03-25","43","48","41"
"AM000037801","GAVAR, AM","2016-03-26","41","51","37"
"AM000037801","GAVAR, AM","2016-03-27","39","46","34"
"AM000037801","GAVAR, AM","2016-03-28","37","46","30"
"AM000037801","GAVAR, AM","2016-03-29","33","37",
"AM000037801","GAVAR, AM","2016-03-30","30","38","23"
"AM000037801","GAVAR, AM","2016-03-31","28",,"20"
"AM000037801","GAVAR, AM","2016-04-01","29","42","18"
"AM000037801","GAVAR, AM","2016-04-02","32","48","16"
"AM000037801","GAVAR, AM","2016-04-03","35","45",
"AM000037801","GAVAR, AM","2016-04-04","29","39","16"
"AM000037801","GAVAR, AM","2016-04-05","36","48","25"
"AM000037801","GAVAR, AM","2016-04-06","39","55","27"
"AM000037801","GAVAR, AM","2016-04-07","42","58","31"
"AM000037801","GAVAR, AM","2016-04-08","43","55","27"
"AM000037801","GAVAR, AM","2016-04-09","40","57","27"
"AM000037801","GAVAR, AM","2016-04-10","40","52","30"
"AM000037801","GAVAR, AM","2016-04-11","44","54","34"
"AM000037801","GAVAR, AM","2016-04-12","41","47","36"
"AM000037801","GAVAR, AM","2016-04-13","42","54","33"
"AM000037801","GAVAR, AM","2016-04-14","42","48","35"
"AM000037801","GAVAR, AM","2016-04-15","43","53","34"
"AM000037801","GAVAR, AM","2016-04-16","39","46","32"
"AM000037801","GAVAR, AM","2016-04-17","40","52","30"
"AM000037801","GAVAR, AM","2016-04-18","38","52","28"
"AM000037801","GAVAR, AM","2016-04-19","40","55","27"
"AM000037801","GAVAR, AM","2016-04-20","46","61","30"
"AM000037801","GAVAR, AM","2016-04-21","52","61","44"
"AM000037801","GAVAR, AM","2016-04-22","40","57",
"AM000037801","GAVAR, AM","2016-04-23","42","58","21"
"AM000037801","GAVAR, AM","2016-04-24","44","62","32"
"AM000037801","GAVAR, AM","2016-04-25","51","64","39"
"AM000037801","GAVAR, AM","2016-04-26","55","68","44"
"AM000037801","GAVAR, AM","2016-04-27","51","64",
"AM000037801","GAVAR, AM","2016-04-28","46","54","41"
"AM000037801","GAVAR, AM","2016-04-29","46","54","35"
"AM000037801","GAVAR, AM","2016-04-30","44","56","36"
"AM000037801","GAVAR, AM","2016-05-02","41","48","36"
"AM000037801","GAVAR, AM","2016-05-03","43","59","30"
"AM000037801","GAVAR, AM","2016-05-04","49","63","41"
"AM000037801","GAVAR, AM","2016-05-05","52","63","38"
"AM000037801","GAVAR, AM","2016-05-06","48","62",
"AM000037801","GAVAR, AM","2016-05-07","46","55","40"
"AM000037801","GAVAR, AM","2016-05-08","43","52","37"
"AM000037801","GAVAR, AM","2016-05-09","41","52","30"
"AM000037801","GAVAR, AM","2016-05-10","43","55","37"
"AM000037801","GAVAR, AM","2016-05-11","48","57","39"
"AM000037801","GAVAR, AM","2016-05-12","47","58","37"
"AM000037801","GAVAR, AM","2016-05-13","48","57","37"
"AM000037801","GAVAR, AM","2016-05-14","54","69","43"
"AM000037801","GAVAR, AM","2016-05-15","57","66","54"
"AM000037801","GAVAR, AM","2016-05-16","57","67",
"AM000037801","GAVAR, AM","2016-05-18","49","61","43"
"AM000037801","GAVAR, AM","2016-05-19","53","63","40"
"AM000037801","GAVAR, AM","2016-05-20","50","57","41"
"AM000037801","GAVAR, AM","2016-05-21","50","59","37"
"AM000037801","GAVAR, AM","2016-05-22","51","64","45"
"AM000037801","GAVAR, AM","2016-05-23","54","68","41"
"AM000037801","GAVAR, AM","2016-05-24","50","61","39"
"AM000037801","GAVAR, AM","2016-05-25","47","60","36"
"AM000037801","GAVAR, AM","2016-05-26","49","63","37"
"AM000037801","GAVAR, AM","2016-05-27","52","61","43"
"AM000037801","GAVAR, AM","2016-05-28","54","70","41"
"AM000037801","GAVAR, AM","2016-05-29","53","66","41"
"AM000037801","GAVAR, AM","2016-05-30","48","59","37"
"AM000037801","GAVAR, AM","2016-05-31","47",,"38"
"AM000037801","GAVAR, AM","2016-06-01","55",,"39"
"AM000037801","GAVAR, AM","2016-06-02","52","59","43"
"AM000037801","GAVAR, AM","2016-06-03","50","64","40"
"AM000037801","GAVAR, AM","2016-06-04","54","70","41"
"AM000037801","GAVAR, AM","2016-06-05","54","67","43"
"AM000037801","GAVAR, AM","2016-06-06","49","62","40"
"AM000037801","GAVAR, AM","2016-06-07","50","64","39"
"AM000037801","GAVAR, AM","2016-06-08","50","57","39"
"AM000037801","GAVAR, AM","2016-06-09","50","61","42"
"AM000037801","GAVAR, AM","2016-06-10","52","65","39"
"AM000037801","GAVAR, AM","2016-06-11","50","61","39"
"AM000037801","GAVAR, AM","2016-06-12","47","56","37"
"AM000037801","GAVAR, AM","2016-06-13","50","64","34"
"AM000037801","GAVAR, AM","2016-06-14","51","70","36"
"AM000037801","GAVAR, AM","2016-06-15","56","73","41"
"AM000037801","GAVAR, AM","2016-06-16","51","68","46"
"AM000037801","GAVAR, AM","2016-06-17","51","57","43"
"AM000037801","GAVAR, AM","2016-06-18","54","64","46"
"AM000037801","GAVAR, AM","2016-06-19","52","62","46"
"AM000037801","GAVAR, AM","2016-06-21","55","67","45"
"AM000037801","GAVAR, AM","2016-06-22","56","66","46"
"AM000037801","GAVAR, AM","2016-06-23","56","66","46"
"AM000037801","GAVAR, AM","2016-06-24","56","67","46"
"AM000037801","GAVAR, AM","2016-06-25","57","66","48"
"AM000037801","GAVAR, AM","2016-06-26","57","69","46"
"AM000037801","GAVAR, AM","2016-06-27","57","72","46"
"AM000037801","GAVAR, AM","2016-06-28","61","76","46"
"AM000037801","GAVAR, AM","2016-06-29","64","79","48"
"AM000037801","GAVAR, AM","2016-06-30","61","79","48"
"AM000037801","GAVAR, AM","2016-07-01","60","77","53"
"AM000037801","GAVAR, AM","2016-07-02","57","72","45"
"AM000037801","GAVAR, AM","2016-07-04","59","67","52"
"AM000037801","GAVAR, AM","2016-07-05","59","66","53"
"AM000037801","GAVAR, AM","2016-07-06","58","66","52"
"AM000037801","GAVAR, AM","2016-07-07","61",,"34"
"AM000037801","GAVAR, AM","2016-07-08","56","72",
"AM000037801","GAVAR, AM","2016-07-09","54","66","44"
"AM000037801","GAVAR, AM","2016-07-10","56","66","48"
"AM000037801","GAVAR, AM","2016-07-11","53","60","48"
"AM000037801","GAVAR, AM","2016-07-12","52","64","41"
"AM000037801","GAVAR, AM","2016-07-13","54","67",
"AM000037801","GAVAR, AM","2016-07-14","56","72","45"
"AM000037801","GAVAR, AM","2016-07-15","59","73","45"
"AM000037801","GAVAR, AM","2016-07-16","58","75","51"
"AM000037801","GAVAR, AM","2016-07-17","62","76","50"
"AM000037801","GAVAR, AM","2016-07-18","63","81","52"
"AM000037801","GAVAR, AM","2016-07-19","64","79","52"
"AM000037801","GAVAR, AM","2016-07-20","63","80","50"
"AM000037801","GAVAR, AM","2016-07-21","67","85","50"
"AM000037801","GAVAR, AM","2016-07-22","65","82","54"
"AM000037801","GAVAR, AM","2016-07-23","61","70","55"
"AM000037801","GAVAR, AM","2016-07-24","58","66","52"
"AM000037801","GAVAR, AM","2016-07-25","58","66","51"
"AM000037801","GAVAR, AM","2016-07-26","57","68","45"
"AM000037801","GAVAR, AM","2016-07-27","58","70","46"
"AM000037801","GAVAR, AM","2016-07-28","58","68","52"
"AM000037801","GAVAR, AM","2016-07-29","59","68","49"
"AM000037801","GAVAR, AM","2016-07-30","59","70","48"
"AM000037801","GAVAR, AM","2016-07-31","59","70","48"
"AM000037801","GAVAR, AM","2016-08-01","58","71","49"
"AM000037801","GAVAR, AM","2016-08-02","56","75","43"
"AM000037801","GAVAR, AM","2016-08-03","61","73","48"
"AM000037801","GAVAR, AM","2016-08-04","63","74","48"
"AM000037801","GAVAR, AM","2016-08-05","62","74","52"
"AM000037801","GAVAR, AM","2016-08-06","61","76","52"
"AM000037801","GAVAR, AM","2016-08-07","60","73","50"
"AM000037801","GAVAR, AM","2016-08-08","60","74","46"
"AM000037801","GAVAR, AM","2016-08-09","62","75","51"
"AM000037801","GAVAR, AM","2016-08-10","61","79","48"
"AM000037801","GAVAR, AM","2016-08-11","63","81","50"
"AM000037801","GAVAR, AM","2016-08-12","62","77","50"
"AM000037801","GAVAR, AM","2016-08-13","63","76","51"
"AM000037801","GAVAR, AM","2016-08-14","62",,"50"
"AM000037801","GAVAR, AM","2016-08-15","59","75","48"
"AM000037801","GAVAR, AM","2016-08-16","59","72","48"
"AM000037801","GAVAR, AM","2016-08-17","62","78","54"
"AM000037801","GAVAR, AM","2016-08-18","61","77","52"
"AM000037801","GAVAR, AM","2016-08-19","60","77","50"
"AM000037801","GAVAR, AM","2016-08-20","62","75",
"AM000037801","GAVAR, AM","2016-08-21","61","79","48"
"AM000037801","GAVAR, AM","2016-08-22","60","79","48"
"AM000037801","GAVAR, AM","2016-08-23","60","84","45"
"AM000037801","GAVAR, AM","2016-08-24","58","77","45"
"AM000037801","GAVAR, AM","2016-08-25","60","77","48"
"AM000037801","GAVAR, AM","2016-08-26","63","81","46"
"AM000037801","GAVAR, AM","2016-08-27","63","79","49"
"AM000037801","GAVAR, AM","2016-08-28","63","84","48"
"AM000037801","GAVAR, AM","2016-08-29","62","83","48"
"AM000037801","GAVAR, AM","2016-08-30","62","85","50"
"AM000037801","GAVAR, AM","2016-08-31","62","85",
"AM000037801","GAVAR, AM","2016-09-01","60","79","52"
"AM000037801","GAVAR, AM","2016-09-02","54","63","48"
"AM000037801","GAVAR, AM","2016-09-03","58","69","48"
"AM000037801","GAVAR, AM","2016-09-04","58","70",
"AM000037801","GAVAR, AM","2016-09-05","57","73","45"
"AM000037801","GAVAR, AM","2016-09-06","55",,"46"
"AM000037801","GAVAR, AM","2016-09-07","53","67","46"
"AM000037801","GAVAR, AM","2016-09-08","52","69","38"
"AM000037801","GAVAR, AM","2016-09-09","53","72","39"
"AM000037801","GAVAR, AM","2016-09-10","54","72","42"
"AM000037801","GAVAR, AM","2016-09-11","54","70","42"
"AM000037801","GAVAR, AM","2016-09-12","52","63","43"
"AM000037801","GAVAR, AM","2016-09-13","53","69","43"
"AM000037801","GAVAR, AM","2016-09-14","57","75","41"
"AM000037801","GAVAR, AM","2016-09-15","58","71",
"AM000037801","GAVAR, AM","2016-09-16","52","59","48"
"AM000037801","GAVAR, AM","2016-09-17","51","61","43"
"AM000037801","GAVAR, AM","2016-09-18","49","63","40"
"AM000037801","GAVAR, AM","2016-09-19","48","66","36"
"AM000037801","GAVAR, AM","2016-09-20","50","70",
"AM000037801","GAVAR, AM","2016-09-21","55","72","39"
"AM000037801","GAVAR, AM","2016-09-22","52","62",
"AM000037801","GAVAR, AM","2016-09-23","52","63","45"
"AM000037801","GAVAR, AM","2016-09-24","44","58",
"AM000037801","GAVAR, AM","2016-09-25","41","54","28"
"AM000037801","GAVAR, AM","2016-09-26","44","58","29"
"AM000037801","GAVAR, AM","2016-09-27","49","63",
"AM000037801","GAVAR, AM","2016-09-28","45","54",
"AM000037801","GAVAR, AM","2016-09-29","44","54","33"
"AM000037801","GAVAR, AM","2016-09-30","42","54","31"
"AM000037801","GAVAR, AM","2016-10-01","44","57","36"
"AM000037801","GAVAR, AM","2016-10-02","43","63","30"
"AM000037801","GAVAR, AM","2016-10-03","46","64","30"
"AM000037801","GAVAR, AM","2016-10-04","47","65","34"
"AM000037801","GAVAR, AM","2016-10-05","46","67","32"
"AM000037801","GAVAR, AM","2016-10-06","47","68","32"
"AM000037801","GAVAR, AM","2016-10-07","49","72","32"
"AM000037801","GAVAR, AM","2016-10-08","47","67","33"
"AM000037801","GAVAR, AM","2016-10-09","46","68","31"
"AM000037801","GAVAR, AM","2016-10-10","45","66","30"
"AM000037801","GAVAR, AM","2016-10-11","45","66","30"
"AM000037801","GAVAR, AM","2016-10-12","45","62","34"
"AM000037801","GAVAR, AM","2016-10-13","50","65",
"AM000037801","GAVAR, AM","2016-10-14","47","63","34"
"AM000037801","GAVAR, AM","2016-10-16","39","53","28"
"AM000037801","GAVAR, AM","2016-10-17","41","55",
"AM000037801","GAVAR, AM","2016-10-18","33","36","30"
"AM000037801","GAVAR, AM","2016-10-19","34","47","28"
"AM000037801","GAVAR, AM","2016-10-20","34","45","25"
"AM000037801","GAVAR, AM","2016-10-21","36","48","27"
"AM000037801","GAVAR, AM","2016-10-22","35","45","27"
"AM000037801","GAVAR, AM","2016-10-23","36","51","26"
"AM000037801","GAVAR, AM","2016-10-24","35","47","27"
"AM000037801","GAVAR, AM","2016-10-25","33","37",
"AM000037801","GAVAR, AM","2016-10-26","30",,"24"
"AM000037801","GAVAR, AM","2016-10-27","36","54","23"
"AM000037801","GAVAR, AM","2016-10-28","43","51","37"
"AM000037801","GAVAR, AM","2016-10-29","42","47","38"
"AM000037801","GAVAR, AM","2016-10-30","45","50","37"
"AM000037801","GAVAR, AM","2016-10-31","42","50","39"
"AM000037801","GAVAR, AM","2016-11-01","31","43",
"AM000037801","GAVAR, AM","2016-11-02","24","30",
"AM000037801","GAVAR, AM","2016-11-03","26",,"10"
"AM000037801","GAVAR, AM","2016-11-04","22","38",
"AM000037801","GAVAR, AM","2016-11-05","22","45","9"
"AM000037801","GAVAR, AM","2016-11-06","23","47","13"
"AM000037801","GAVAR, AM","2016-11-07","23","44","13"
"AM000037801","GAVAR, AM","2016-11-08","23","46","10"
"AM000037801","GAVAR, AM","2016-11-09","26","50","14"
"AM000037801","GAVAR, AM","2016-11-10","30","46","21"
"AM000037801","GAVAR, AM","2016-11-11","41","54","30"
"AM000037801","GAVAR, AM","2016-11-12","35","51","28"
"AM000037801","GAVAR, AM","2016-11-13","32",,"22"
"AM000037801","GAVAR, AM","2016-11-14","44","56","32"
"AM000037801","GAVAR, AM","2016-11-15","44","54","38"
"AM000037801","GAVAR, AM","2016-11-16","36","45","32"
"AM000037801","GAVAR, AM","2016-11-17","34","40",
"AM000037801","GAVAR, AM","2016-11-18","26","36",
"AM000037801","GAVAR, AM","2016-11-19","25","40","14"
"AM000037801","GAVAR, AM","2016-11-20","30",,"15"
"AM000037801","GAVAR, AM","2016-11-21","23","27","18"
"AM000037801","GAVAR, AM","2016-11-22","21","35","10"
"AM000037801","GAVAR, AM","2016-11-23","23","39","9"
"AM000037801","GAVAR, AM","2016-11-24","21","39","11"
"AM000037801","GAVAR, AM","2016-11-25","22","39","10"
"AM000037801","GAVAR, AM","2016-11-26","21","40","10"
"AM000037801","GAVAR, AM","2016-11-27","21","41","11"
"AM000037801","GAVAR, AM","2016-11-28","22","41","10"
"AM000037801","GAVAR, AM","2016-11-29","28","50","12"
"AM000037801","GAVAR, AM","2016-11-30","39","46","32"
"AM000037801","GAVAR, AM","2016-12-01","33","38","28"
"AM000037801","GAVAR, AM","2016-12-02","35","41",
"AM000037801","GAVAR, AM","2016-12-03","27","37","23"
"AM000037801","GAVAR, AM","2016-12-04","27","36",
"AM000037801","GAVAR, AM","2016-12-05","30","37","26"
"AM000037801","GAVAR, AM","2016-12-06","18","30",
"AM000037801","GAVAR, AM","2016-12-07","13","28","0"
"AM000037801","GAVAR, AM","2016-12-08","17","25",
"AM000037801","GAVAR, AM","2016-12-09","12","28","-2"
"AM000037801","GAVAR, AM","2016-12-10","26","34","16"
"AM000037801","GAVAR, AM","2016-12-11","27","30","24"
"AM000037801","GAVAR, AM","2016-12-12","30","37","18"
"AM000037801","GAVAR, AM","2016-12-13","33","38","25"
"AM000037801","GAVAR, AM","2016-12-14","28","36",
"AM000037801","GAVAR, AM","2016-12-15","14","24",
"AM000037801","GAVAR, AM","2016-12-16","11","27",
"AM000037801","GAVAR, AM","2016-12-17","7","18","0"
"AM000037801","GAVAR, AM","2016-12-19","-2","21","-14"
"AM000037801","GAVAR, AM","2016-12-20","2","23","-6"
"AM000037801","GAVAR, AM","2016-12-21","2","25","-10"
"AM000037801","GAVAR, AM","2016-12-22","10","26","-4"
"AM000037801","GAVAR, AM","2016-12-23","9","27","0"
"AM000037801","GAVAR, AM","2016-12-24","16","26","3"
"AM000037801","GAVAR, AM","2016-12-25","23",,"17"
"AM000037801","GAVAR, AM","2016-12-26","28","36","23"
"AM000037801","GAVAR, AM","2016-12-27","22","32",
"AM000037801","GAVAR, AM","2016-12-28","15","31","7"
"AM000037801","GAVAR, AM","2016-12-29","15","31","7"
"AM000037801","GAVAR, AM","2016-12-30","14","30",
"AM000037801","GAVAR, AM","2016-12-31","13","33","0"
"AM000037801","GAVAR, AM","2017-01-01","24","36",
"AM000037801","GAVAR, AM","2017-01-02","17","27",
"AM000037801","GAVAR, AM","2017-01-03","10","27","-2"
"AM000037801","GAVAR, AM","2017-01-04","22","29",
"AM000037801","GAVAR, AM","2017-01-05","10","28","0"
"AM000037801","GAVAR, AM","2017-01-06","18","32","9"
"AM000037801","GAVAR, AM","2017-01-07","14","32","5"
"AM000037801","GAVAR, AM","2017-01-08","25","38","9"
"AM000037801","GAVAR, AM","2017-01-09","27","38","18"
"AM000037801","GAVAR, AM","2017-01-10","23","31",
"AM000037801","GAVAR, AM","2017-01-11","14","30","5"
"AM000037801","GAVAR, AM","2017-01-12","13","30","7"
"AM000037801","GAVAR, AM","2017-01-13","11","28","1"
"AM000037801","GAVAR, AM","2017-01-14","12","25","6"
"AM000037801","GAVAR, AM","2017-01-15","14","28","3"
"AM000037801","GAVAR, AM","2017-01-16","15","30","7"
"AM000037801","GAVAR, AM","2017-01-17","17","31","6"
"AM000037801","GAVAR, AM","2017-01-18","18","30","7"
"AM000037801","GAVAR, AM","2017-01-19","21","30","14"
"AM000037801","GAVAR, AM","2017-01-20","18","28","12"
"AM000037801","GAVAR, AM","2017-01-21","15","30",
"AM000037801","GAVAR, AM","2017-01-22","8","30","-5"
"AM000037801","GAVAR, AM","2017-01-23","6","28","-6"
"AM000037801","GAVAR, AM","2017-01-24","6","28","-4"
"AM000037801","GAVAR, AM","2017-01-25","21","36","-1"
"AM000037801","GAVAR, AM","2017-01-26","24","32","16"
"AM000037801","GAVAR, AM","2017-01-27","22","29","19"
"AM000037801","GAVAR, AM","2017-01-28","18","23",
"AM000037801","GAVAR, AM","2017-01-29","7","16","1"
"AM000037801","GAVAR, AM","2017-01-30","7","19",
"AM000037801","GAVAR, AM","2017-01-31","8","20","-3"
"AM000037801","GAVAR, AM","2017-02-01","13","18","8"
"AM000037801","GAVAR, AM","2017-02-02","8","23",
"AM000037801","GAVAR, AM","2017-02-03","-2","23","-13"
"AM000037801","GAVAR, AM","2017-02-04","4","27","-13"
"AM000037801","GAVAR, AM","2017-02-05","13","29","-1"
"AM000037801","GAVAR, AM","2017-02-06","11","32","0"
"AM000037801","GAVAR, AM","2017-02-07","15","33","5"
"AM000037801","GAVAR, AM","2017-02-08","13","32","3"
"AM000037801","GAVAR, AM","2017-02-09","16","28","6"
"AM000037801","GAVAR, AM","2017-02-10","23","32","14"
"AM000037801","GAVAR, AM","2017-02-11","19","24",
"AM000037801","GAVAR, AM","2017-02-12","11","21","0"
"AM000037801","GAVAR, AM","2017-02-13","11","25","4"
"AM000037801","GAVAR, AM","2017-02-14","8","19","2"
"AM000037801","GAVAR, AM","2017-02-15","10","20","2"
"AM000037801","GAVAR, AM","2017-02-16","7","19","-2"
"AM000037801","GAVAR, AM","2017-02-17","2","18","-9"
"AM000037801","GAVAR, AM","2017-02-18","-3","18","-17"
"AM000037801","GAVAR, AM","2017-02-19","-1","21","-15"
"AM000037801","GAVAR, AM","2017-02-20","1","27","-17"
"AM000037801","GAVAR, AM","2017-02-21","8","30","-8"
"AM000037801","GAVAR, AM","2017-02-22","12","30","-5"
"AM000037801","GAVAR, AM","2017-02-23","27",,"18"
"AM000037801","GAVAR, AM","2017-02-24","24","36","19"
"AM000037801","GAVAR, AM","2017-02-25","17","34","7"
"AM000037801","GAVAR, AM","2017-02-26","16","35","3"
"AM000037801","GAVAR, AM","2017-02-27","19","35","7"
"AM000037801","GAVAR, AM","2017-02-28","20","39","9"
"AM000037801","GAVAR, AM","2017-03-01","20","38","9"
"AM000037801","GAVAR, AM","2017-03-02","23","41","10"
"AM000037801","GAVAR, AM","2017-03-03","29","38","23"
"AM000037801","GAVAR, AM","2017-03-04","30","39","23"
"AM000037801","GAVAR, AM","2017-03-05","33","40","28"
"AM000037801","GAVAR, AM","2017-03-06","31","41",
"AM000037801","GAVAR, AM","2017-03-07","25","36","16"
"AM000037801","GAVAR, AM","2017-03-08","24","37","16"
"AM000037801","GAVAR, AM","2017-03-09","24","37","13"
"AM000037801","GAVAR, AM","2017-03-10","24","39","14"
"AM000037801","GAVAR, AM","2017-03-11","27","38","18"
"AM000037801","GAVAR, AM","2017-03-12","33","45","19"
"AM000037801","GAVAR, AM","2017-03-13","35","46",
"AM000037801","GAVAR, AM","2017-03-14","35",,"27"
"AM000037801","GAVAR, AM","2017-03-15","32","41","25"
"AM000037801","GAVAR, AM","2017-03-16","27",,"25"
"AM000037801","GAVAR, AM","2017-03-17","24","30","19"
"AM000037801","GAVAR, AM","2017-03-18","26","36","18"
"AM000037801","GAVAR, AM","2017-03-19","29","35","26"
"AM000037801","GAVAR, AM","2017-03-20","29","45","19"
"AM000037801","GAVAR, AM","2017-03-21","27","33",
"AM000037801","GAVAR, AM","2017-03-22","26","36","18"
"AM000037801","GAVAR, AM","2017-03-23","24","36","16"
"AM000037801","GAVAR, AM","2017-03-24","26","38","16"
"AM000037801","GAVAR, AM","2017-03-25","27","40","16"
"AM000037801","GAVAR, AM","2017-03-26","30","45","18"
"AM000037801","GAVAR, AM","2017-03-27","38","45","30"
"AM000037801","GAVAR, AM","2017-03-28","34","43",
"AM000037801","GAVAR, AM","2017-03-29","35","46","29"
"AM000037801","GAVAR, AM","2017-03-30","34","47","23"
"AM000037801","GAVAR, AM","2017-03-31","34","47","23"
"AM000037801","GAVAR, AM","2017-04-01","35","42","30"
"AM000037801","GAVAR, AM","2017-04-02","31","36",
"AM000037801","GAVAR, AM","2017-04-03","31","42","23"
"AM000037801","GAVAR, AM","2017-04-04","30","46","16"
"AM000037801","GAVAR, AM","2017-04-05","32","50","18"
"AM000037801","GAVAR, AM","2017-04-06","36","55","23"
"AM000037801","GAVAR, AM","2017-04-07","40","52","29"
"AM000037801","GAVAR, AM","2017-04-08","40","48","29"
"AM000037801","GAVAR, AM","2017-04-09","38","47","32"
"AM000037801","GAVAR, AM","2017-04-10","33","41","27"
"AM000037801","GAVAR, AM","2017-04-11","35","48","27"
"AM000037801","GAVAR, AM","2017-04-12","35","48","27"
"AM000037801","GAVAR, AM","2017-04-13","44","57","32"
"AM000037801","GAVAR, AM","2017-04-14","47","54",
"AM000037801","GAVAR, AM","2017-04-15","42","54",
"AM000037801","GAVAR, AM","2017-04-16","37","45","33"
"AM000037801","GAVAR, AM","2017-04-17","42","57","29"
"AM000037801","GAVAR, AM","2017-04-18","43","58","30"
"AM000037801","GAVAR, AM","2017-04-19","42","52","36"
"AM000037801","GAVAR, AM","2017-04-21","42","55","29"
"AM000037801","GAVAR, AM","2017-04-22","50","63","39"
"AM000037801","GAVAR, AM","2017-04-23","54",,"40"
"AM000037801","GAVAR, AM","2017-04-24","45",,
"AM000037801","GAVAR, AM","2017-04-25","35","46","25"
"AM000037801","GAVAR, AM","2017-04-26","33","45","25"
"AM000037801","GAVAR, AM","2017-04-27","37","50","27"
"AM000037801","GAVAR, AM","2017-04-28","39","55","27"
"AM000037801","GAVAR, AM","2017-04-29","41","52","31"
"AM000037801","GAVAR, AM","2017-04-30","43","57","30"
"AM000037801","GAVAR, AM","2017-05-01","47","64","28"
"AM000037801","GAVAR, AM","2017-05-02","48","56","40"
"AM000037801","GAVAR, AM","2017-05-03","48","55","44"
"AM000037801","GAVAR, AM","2017-05-04","44","54","37"
"AM000037801","GAVAR, AM","2017-05-05","45","54","39"
"AM000037801","GAVAR, AM","2017-05-06","44","49","39"
"AM000037801","GAVAR, AM","2017-05-07","45","57","37"
"AM000037801","GAVAR, AM","2017-05-08","48","57","38"
"AM000037801","GAVAR, AM","2017-05-09","51","61","42"
"AM000037801","GAVAR, AM","2017-05-10","56","67","45"
"AM000037801","GAVAR, AM","2017-05-11","56","68",
"AM000037801","GAVAR, AM","2017-05-12","47",,"37"
"AM000037801","GAVAR, AM","2017-05-13","48","61","38"
"AM000037801","GAVAR, AM","2017-05-14","48","62","37"
"AM000037801","GAVAR, AM","2017-05-15","49","59","42"
"AM000037801","GAVAR, AM","2017-05-17","49","60","34"
"AM000037801","GAVAR, AM","2017-05-18","49","65","34"
"AM000037801","GAVAR, AM","2017-05-19","58","70","45"
"AM000037801","GAVAR, AM","2017-05-20","55","61",
"AM000037801","GAVAR, AM","2017-05-21","47","56","41"
"AM000037801","GAVAR, AM","2017-05-22","51","61","38"
"AM000037801","GAVAR, AM","2017-05-23","51","56","46"
"AM000037801","GAVAR, AM","2017-05-25","48","59","37"
"AM000037801","GAVAR, AM","2017-05-26","50","63","36"
"AM000037801","GAVAR, AM","2017-05-27","50","61","44"
"AM000037801","GAVAR, AM","2017-05-28","51","64","35"
"AM000037801","GAVAR, AM","2017-05-29","51","65","39"
"AM000037801","GAVAR, AM","2017-05-30","53","72","39"
"AM000037801","GAVAR, AM","2017-05-31","57","70","48"
"AM000037801","GAVAR, AM","2017-06-01","49","57","43"
"AM000037801","GAVAR, AM","2017-06-02","47","56","36"
"AM000037801","GAVAR, AM","2017-06-03","49","65","36"
"AM000037801","GAVAR, AM","2017-06-04","51","68","36"
"AM000037801","GAVAR, AM","2017-06-05","55","72","40"
"AM000037801","GAVAR, AM","2017-06-06","57","72","45"
"AM000037801","GAVAR, AM","2017-06-07","58","77","43"
